Effect,UserCountry3,PersonaGroup,PersonaCluster,PersonaNationality,HumanEstimate,HumanSE,NeutralEstimate,NeutralSE,NeutralN,BaselineDifferenceFromHuman,BaselineAbsDifferenceFromHuman,BaselineSquaredDifferenceFromHuman
Gender,CAN,West_Canadian,West,Canadian,0.113371309,0.002418591,-0.299842266960006,0.0679898797503153,198,-0.413213575960006,0.413213575960006,0.170745459357656
Gender,CHN,East_Chinese,East,Chinese,0.103895206,0.009532089,-0.299842266960006,0.0679898797503153,198,-0.403737472960006,0.403737472960006,0.163003947072132
Gender,DEU,West_German,West,German,0.094736646,0.001849531,-0.299842266960006,0.0679898797503153,198,-0.394578912960006,0.394578912960006,0.1556925185527
Gender,ESP,West_Spanish,West,Spanish,0.130620426,0.002848173,-0.299842266960006,0.0679898797503153,198,-0.430462692960006,0.430462692960006,0.18529813003038
Gender,GBR,West_British,West,British,0.096612764,0.002034295,-0.299842266960006,0.0679898797503153,198,-0.396455030960006,0.396455030960006,0.157176591573499
Gender,HKG,East_HongKonger,East,HongKonger,0.059300481,0.007468899,-0.299842266960006,0.0679898797503153,198,-0.359142747960006,0.359142747960006,0.128983513412264
Gender,IDN,East_Indonesian,East,Indonesian,0.102064334,0.008786736,-0.299842266960006,0.0679898797503153,198,-0.401906600960006,0.401906600960006,0.161528915895225
Gender,IND,East_Indian,East,Indian,0.123460926,0.007054397,-0.299842266960006,0.0679898797503153,198,-0.423303192960006,0.423303192960006,0.179185593170136
Gender,ITA,West_Italian,West,Italian,0.114895433,0.003152363,-0.299842266960006,0.0679898797503153,198,-0.414737699960006,0.414737699960006,0.172007359768116
Gender,JPN,East_Japanese,East,Japanese,0.094794482,0.003090059,-0.299842266960006,0.0679898797503153,198,-0.394636748960006,0.394636748960006,0.155738163629723
Gender,KOR,East_Korean,East,Korean,0.121054384,0.006838476,-0.299842266960006,0.0679898797503153,198,-0.420896650960006,0.420896650960006,0.177153990789349
Gender,MYS,East_Malaysian,East,Malaysian,0.099458326,0.009654075,-0.299842266960006,0.0679898797503153,198,-0.399300592960006,0.399300592960006,0.159440963538212
Gender,POL,West_Polish,West,Polish,0.087144091,0.002950284,-0.299842266960006,0.0679898797503153,198,-0.386986357960006,0.386986357960006,0.14975844124715
Gender,RUS,West_Russian,West,Russian,0.037161347,0.002550194,-0.299842266960006,0.0679898797503153,198,-0.337003613960006,0.337003613960006,0.113571435822105
Gender,SAU,East_SaudiArabian,East,SaudiArabian,0.049157885,0.011868923,-0.299842266960006,0.0679898797503153,198,-0.349000151960006,0.349000151960006,0.121801106068107
Gender,TWN,East_Taiwanese,East,Taiwanese,0.093213523,0.006500626,-0.299842266960006,0.0679898797503153,198,-0.393055789960006,0.393055789960006,0.154492854021084
Gender,USA,West_American,West,American,0.120597766,0.001034121,-0.299842266960006,0.0679898797503153,198,-0.420440032960006,0.420440032960006,0.176769821315411
Intervention,ARE,East_Emirati,East,Emirati,0.037075505,0.005299486,-0.0240198922668831,0.0325203366872527,950,-0.0610953972668831,0.0610953972668831,0.00373264756719827
Intervention,AUS,West_Australian,West,Australian,0.075184524,0.00131647,-0.0240198922668831,0.0325203366872527,950,-0.0992044162668831,0.0992044162668831,0.00984151620685302
Intervention,BRA,West_Brazilian,West,Brazilian,0.030195531,0.000822651,-0.0240198922668831,0.0325203366872527,950,-0.0542154232668831,0.0542154232668831,0.00293931212000729
Intervention,CAN,West_Canadian,West,Canadian,0.067428866,0.001759233,-0.0240198922668831,0.0325203366872527,950,-0.0914487582668831,0.0914487582668831,0.00836287538855482
Intervention,CHN,East_Chinese,East,Chinese,0.085178684,0.004436312,-0.0240198922668831,0.0325203366872527,950,-0.109198576266883,0.109198576266883,0.0119243290587143
Intervention,DEU,West_German,West,German,0.083826994,0.000891727,-0.0240198922668831,0.0325203366872527,950,-0.107846886266883,0.107846886266883,0.011630950877462
Intervention,ESP,West_Spanish,West,Spanish,0.044816578,0.001287872,-0.0240198922668831,0.0325203366872527,950,-0.0688364702668831,0.0688364702668831,0.00473845963880348
Intervention,GBR,West_British,West,British,0.075417185,0.000965342,-0.0240198922668831,0.0325203366872527,950,-0.0994370772668831,0.0994370772668831,0.00988773233538008
Intervention,HKG,East_HongKonger,East,HongKonger,0.07627871,0.003466843,-0.0240198922668831,0.0325203366872527,950,-0.100298602266883,0.100298602266883,0.0100598096166904
Intervention,IDN,East_Indonesian,East,Indonesian,0.039658528,0.003957367,-0.0240198922668831,0.0325203366872527,950,-0.0636784202668831,0.0636784202668831,0.00405494120768579
Intervention,IND,East_Indian,East,Indian,0.059772808,0.003005047,-0.0240198922668831,0.0325203366872527,950,-0.0837927002668831,0.0837927002668831,0.00702121661801571
Intervention,ITA,West_Italian,West,Italian,0.046622997,0.001314551,-0.0240198922668831,0.0325203366872527,950,-0.0706428892668831,0.0706428892668831,0.00499041780397311
Intervention,JPN,East_Japanese,East,Japanese,0.073653685,0.001489797,-0.0240198922668831,0.0325203366872527,950,-0.0976735772668831,0.0976735772668831,0.00954012769610978
Intervention,KOR,East_Korean,East,Korean,0.061313549,0.003288244,-0.0240198922668831,0.0325203366872527,950,-0.0853334412668831,0.0853334412668831,0.00728179619844859
Intervention,MYS,East_Malaysian,East,Malaysian,0.050209877,0.004297733,-0.0240198922668831,0.0325203366872527,950,-0.0742297692668831,0.0742297692668831,0.0055100586454147
Intervention,POL,West_Polish,West,Polish,0.055484178,0.00126426,-0.0240198922668831,0.0325203366872527,950,-0.0795040702668831,0.0795040702668831,0.00632089718900149
Intervention,RUS,West_Russian,West,Russian,0.067780932,0.00110039,-0.0240198922668831,0.0325203366872527,950,-0.0918008242668831,0.0918008242668831,0.00842739133607915
Intervention,SAU,East_SaudiArabian,East,SaudiArabian,0.026805334,0.004809706,-0.0240198922668831,0.0325203366872527,950,-0.0508252262668831,0.0508252262668831,0.00258320362507986
Intervention,TWN,East_Taiwanese,East,Taiwanese,0.075286482,0.003076446,-0.0240198922668831,0.0325203366872527,950,-0.0993063742668831,0.0993063742668831,0.00986175597003426
Intervention,USA,West_American,West,American,0.067244816,0.000571089,-0.0240198922668831,0.0325203366872527,950,-0.0912647082668831,0.0912647082668831,0.00832924697503928
Law,ARE,East_Emirati,East,Emirati,0.357703654,0.010400346,0.287917737789205,0.0615604042628169,244,-0.069785916210795,0.069785916210795,0.0048700741013801
Law,AUS,West_Australian,West,Australian,0.330606998,0.002466845,0.287917737789205,0.0615604042628169,244,-0.042689260210795,0.042689260210795,0.00182237293734497
Law,BRA,West_Brazilian,West,Brazilian,0.366954133,0.001744232,0.287917737789205,0.0615604042628169,244,-0.079036395210795,0.079036395210795,0.00624675176791698
Law,CAN,West_Canadian,West,Canadian,0.335172447,0.002674782,0.287917737789205,0.0615604042628169,244,-0.047254709210795,0.047254709210795,0.00223300754259679
Law,CHN,East_Chinese,East,Chinese,0.396378484,0.008605024,0.287917737789205,0.0615604042628169,244,-0.108460746210795,0.108460746210795,0.0117637334686025
Law,DEU,West_German,West,German,0.358406251,0.001651349,0.287917737789205,0.0615604042628169,244,-0.070488513210795,0.070488513210795,0.00496863049466843
Law,ESP,West_Spanish,West,Spanish,0.38865175,0.002563726,0.287917737789205,0.0615604042628169,244,-0.100734012210795,0.100734012210795,0.0101473412160846
Law,GBR,West_British,West,British,0.332686605,0.00186009,0.287917737789205,0.0615604042628169,244,-0.044768867210795,0.044768867210795,0.0020042514713378
Law,HKG,East_HongKonger,East,HongKonger,0.424483106,0.006595253,0.287917737789205,0.0615604042628169,244,-0.136565368210795,0.136565368210795,0.01865009979455
Law,IDN,East_Indonesian,East,Indonesian,0.398171017,0.007710314,0.287917737789205,0.0615604042628169,244,-0.110253279210795,0.110253279210795,0.0121557855767335
Law,IND,East_Indian,East,Indian,0.315398222,0.00615705,0.287917737789205,0.0615604042628169,244,-0.027480484210795,0.027480484210795,0.000755177012459754
Law,ITA,West_Italian,West,Italian,0.375755211,0.00286799,0.287917737789205,0.0615604042628169,244,-0.087837473210795,0.087837473210795,0.00771542170005713
Law,JPN,East_Japanese,East,Japanese,0.412275106,0.002881519,0.287917737789205,0.0615604042628169,244,-0.124357368210795,0.124357368210795,0.0154647550283153
Law,KOR,East_Korean,East,Korean,0.356525786,0.006407033,0.287917737789205,0.0615604042628169,244,-0.068608048210795,0.068608048210795,0.00470706427929477
Law,MYS,East_Malaysian,East,Malaysian,0.391481779,0.008453588,0.287917737789205,0.0615604042628169,244,-0.103564041210795,0.103564041210795,0.0107255106319112
Law,POL,West_Polish,West,Polish,0.373425712,0.002450265,0.287917737789205,0.0615604042628169,244,-0.085507974210795,0.085507974210795,0.00731161365363399
Law,RUS,West_Russian,West,Russian,0.385252679,0.002235225,0.287917737789205,0.0615604042628169,244,-0.097334941210795,0.097334941210795,0.00947409078050892
Law,SAU,East_SaudiArabian,East,SaudiArabian,0.37272727,0.010072298,0.287917737789205,0.0615604042628169,244,-0.084809532210795,0.084809532210795,0.00719265675381388
Law,TWN,East_Taiwanese,East,Taiwanese,0.347282936,0.006644861,0.287917737789205,0.0615604042628169,244,-0.059365198210795,0.059365198210795,0.00352422675860698
Law,USA,West_American,West,American,0.318724086,0.001426453,0.287917737789205,0.0615604042628169,244,-0.030806348210795,0.030806348210795,0.000949031090084754
No. Characters,ARE,East_Emirati,East,Emirati,0.522103732,0.010781011,0.657406502270952,0.0604034792166735,146,0.135302770270952,0.135302770270952,0.018306839642994
No. Characters,AUS,West_Australian,West,Australian,0.526965749,0.002593671,0.657406502270952,0.0604034792166735,146,0.130440753270952,0.130440753270952,0.0170147901138934
No. Characters,BRA,West_Brazilian,West,Brazilian,0.474318205,0.001776149,0.657406502270952,0.0604034792166735,146,0.183088297270952,0.183088297270952,0.0335213245975765
No. Characters,CAN,West_Canadian,West,Canadian,0.533800222,0.002160921,0.657406502270952,0.0604034792166735,146,0.123606280270952,0.123606280270952,0.0152785125224211
No. Characters,CHN,East_Chinese,East,Chinese,0.422984741,0.008671581,0.657406502270952,0.0604034792166735,146,0.234421761270952,0.234421761270952,0.0549535621573752
No. Characters,DEU,West_German,West,German,0.502871504,0.001766569,0.657406502270952,0.0604034792166735,146,0.154534998270952,0.154534998270952,0.0238810656906031
No. Characters,ESP,West_Spanish,West,Spanish,0.498560993,0.002710437,0.657406502270952,0.0604034792166735,146,0.158845509270952,0.158845509270952,0.0252318958155481
No. Characters,GBR,West_British,West,British,0.539386654,0.001839681,0.657406502270952,0.0604034792166735,146,0.118019848270952,0.118019848270952,0.0139286845858985
No. Characters,HKG,East_HongKonger,East,HongKonger,0.460171958,0.007163411,0.657406502270952,0.0604034792166735,146,0.197234544270952,0.197234544270952,0.0389014654537701
No. Characters,IDN,East_Indonesian,East,Indonesian,0.456525405,0.008127544,0.657406502270952,0.0604034792166735,146,0.200881097270952,0.200881097270952,0.0403532152407817
No. Characters,IND,East_Indian,East,Indian,0.477665245,0.00623951,0.657406502270952,0.0604034792166735,146,0.179741257270952,0.179741257270952,0.0323069195653425
No. Characters,ITA,West_Italian,West,Italian,0.510379392,0.002828409,0.657406502270952,0.0604034792166735,146,0.147027110270952,0.147027110270952,0.0216169711546267
No. Characters,JPN,East_Japanese,East,Japanese,0.37365585,0.002957173,0.657406502270952,0.0604034792166735,146,0.283750652270952,0.283750652270952,0.0805144326641907
No. Characters,KOR,East_Korean,East,Korean,0.43416246,0.00641658,0.657406502270952,0.0604034792166735,146,0.223244042270952,0.223244042270952,0.0498379024094746
No. Characters,MYS,East_Malaysian,East,Malaysian,0.440654413,0.009057108,0.657406502270952,0.0604034792166735,146,0.216752089270952,0.216752089270952,0.0469814682033227
No. Characters,POL,West_Polish,West,Polish,0.47538328,0.002575286,0.657406502270952,0.0604034792166735,146,0.182023222270952,0.182023222270952,0.0331324534459004
No. Characters,RUS,West_Russian,West,Russian,0.455030834,0.002361406,0.657406502270952,0.0604034792166735,146,0.202375668270952,0.202375668270952,0.0409559111081144
No. Characters,SAU,East_SaudiArabian,East,SaudiArabian,0.459583997,0.010868616,0.657406502270952,0.0604034792166735,146,0.197822505270952,0.197822505270952,0.0391337435916758
No. Characters,TWN,East_Taiwanese,East,Taiwanese,0.392762254,0.006142323,0.657406502270952,0.0604034792166735,146,0.264644248270952,0.264644248270952,0.0700365781428973
No. Characters,USA,West_American,West,American,0.53104843,0.001006283,0.657406502270952,0.0604034792166735,146,0.126358072270952,0.126358072270952,0.0159663624280311
Relation to AV,ARE,East_Emirati,East,Emirati,0.122502853,0.01024763,0.330336751056903,0.050001983727666,357,0.207833898056903,0.207833898056903,0.0431949291815272
Relation to AV,AUS,West_Australian,West,Australian,0.123159909,0.00248041,0.330336751056903,0.050001983727666,357,0.207176842056903,0.207176842056903,0.0429222438846709
Relation to AV,BRA,West_Brazilian,West,Brazilian,-0.019372603,0.002115549,0.330336751056903,0.050001983727666,357,0.349709354056903,0.349709354056903,0.122296632314896
Relation to AV,CAN,West_Canadian,West,Canadian,0.10223876,0.002052939,0.330336751056903,0.050001983727666,357,0.228097991056903,0.228097991056903,0.052028693524195
Relation to AV,CHN,East_Chinese,East,Chinese,-0.026445066,0.008610553,0.330336751056903,0.050001983727666,357,0.356781817056903,0.356781817056903,0.127293264982425
Relation to AV,DEU,West_German,West,German,0.127411138,0.001659557,0.330336751056903,0.050001983727666,357,0.202925613056903,0.202925613056903,0.0411788044345199
Relation to AV,ESP,West_Spanish,West,Spanish,0.089936496,0.003062663,0.330336751056903,0.050001983727666,357,0.240400255056903,0.240400255056903,0.057792282631424
Relation to AV,GBR,West_British,West,British,0.119648393,0.001856977,0.330336751056903,0.050001983727666,357,0.210688358056903,0.210688358056903,0.0443895842207138
Relation to AV,HKG,East_HongKonger,East,HongKonger,0.08715943,0.006737999,0.330336751056903,0.050001983727666,357,0.243177321056903,0.243177321056903,0.0591352094764121
Relation to AV,IDN,East_Indonesian,East,Indonesian,0.087975556,0.007163082,0.330336751056903,0.050001983727666,357,0.242361195056903,0.242361195056903,0.0587389488694102
Relation to AV,IND,East_Indian,East,Indian,0.116154675,0.005906149,0.330336751056903,0.050001983727666,357,0.214182076056903,0.214182076056903,0.045873961704045
Relation to AV,ITA,West_Italian,West,Italian,0.088989614,0.002480132,0.330336751056903,0.050001983727666,357,0.241347137056903,0.241347137056903,0.0582484405655635
Relation to AV,JPN,East_Japanese,East,Japanese,0.235227299,0.00287079,0.330336751056903,0.050001983727666,357,0.095109452056903,0.095109452056903,0.00904580787056433
Relation to AV,KOR,East_Korean,East,Korean,0.132327319,0.007140705,0.330336751056903,0.050001983727666,357,0.198009432056903,0.198009432056903,0.0392077351834973
Relation to AV,MYS,East_Malaysian,East,Malaysian,0.125448068,0.008198284,0.330336751056903,0.050001983727666,357,0.204888683056903,0.204888683056903,0.0419793724447921
Relation to AV,POL,West_Polish,West,Polish,-0.006368135,0.002851511,0.330336751056903,0.050001983727666,357,0.336704886056903,0.336704886056903,0.113370180294592
Relation to AV,RUS,West_Russian,West,Russian,0.044768685,0.002352183,0.330336751056903,0.050001983727666,357,0.285568066056903,0.285568066056903,0.0815491203514797
Relation to AV,SAU,East_SaudiArabian,East,SaudiArabian,0.124194526,0.009102387,0.330336751056903,0.050001983727666,357,0.206142225056903,0.206142225056903,0.0424946169514109
Relation to AV,TWN,East_Taiwanese,East,Taiwanese,0.084831585,0.007070504,0.330336751056903,0.050001983727666,357,0.245505166056903,0.245505166056903,0.0602727865606275
Relation to AV,USA,West_American,West,American,0.098284516,0.001192761,0.330336751056903,0.050001983727666,357,0.232052235056903,0.232052235056903,0.0538482397949042
Social Status,ARE,East_Emirati,East,Emirati,0.321925957,0.018576837,0.472094594156137,0.0725879721002153,148,0.150168637156137,0.150168637156137,0.0225506195853315
Social Status,AUS,West_Australian,West,Australian,0.345313103,0.004108634,0.472094594156137,0.0725879721002153,148,0.126781491156137,0.126781491156137,0.0160735464997736
Social Status,BRA,West_Brazilian,West,Brazilian,0.326867721,0.002952027,0.472094594156137,0.0725879721002153,148,0.145226873156137,0.145226873156137,0.0210908446867087
Social Status,CAN,West_Canadian,West,Canadian,0.36163429,0.003356485,0.472094594156137,0.0725879721002153,148,0.110460304156137,0.110460304156137,0.0122014787942663
Social Status,CHN,East_Chinese,East,Chinese,0.334636609,0.013790054,0.472094594156137,0.0725879721002153,148,0.137457985156137,0.137457985156137,0.0188946976831848
Social Status,DEU,West_German,West,German,0.294729625,0.002665624,0.472094594156137,0.0725879721002153,148,0.177364969156137,0.177364969156137,0.0314583322837574
Social Status,ESP,West_Spanish,West,Spanish,0.323547829,0.004259265,0.472094594156137,0.0725879721002153,148,0.148546765156137,0.148546765156137,0.0220661414383525
Social Status,GBR,West_British,West,British,0.353761819,0.003088384,0.472094594156137,0.0725879721002153,148,0.118332775156137,0.118332775156137,0.0140026456761529
Social Status,HKG,East_HongKonger,East,HongKonger,0.30434418,0.011208594,0.472094594156137,0.0725879721002153,148,0.167750414156137,0.167750414156137,0.0281402014495555
Social Status,IDN,East_Indonesian,East,Indonesian,0.379726867,0.012703869,0.472094594156137,0.0725879721002153,148,0.092367727156137,0.092367727156137,0.00853179701999057
Social Status,IND,East_Indian,East,Indian,0.31694995,0.010184658,0.472094594156137,0.0725879721002153,148,0.155144644156137,0.155144644156137,0.0240698606103344
Social Status,ITA,West_Italian,West,Italian,0.35661732,0.004491756,0.472094594156137,0.0725879721002153,148,0.115477274156137,0.115477274156137,0.0133350008465316
Social Status,JPN,East_Japanese,East,Japanese,0.318228363,0.004515697,0.472094594156137,0.0725879721002153,148,0.153866231156137,0.153866231156137,0.0236748170901938
Social Status,KOR,East_Korean,East,Korean,0.295447474,0.01008118,0.472094594156137,0.0725879721002153,148,0.176647120156137,0.176647120156137,0.0312042050594567
Social Status,MYS,East_Malaysian,East,Malaysian,0.348893395,0.014211574,0.472094594156137,0.0725879721002153,148,0.123201199156137,0.123201199156137,0.0151785354735101
Social Status,POL,West_Polish,West,Polish,0.354154282,0.00441148,0.472094594156137,0.0725879721002153,148,0.117940312156137,0.117940312156137,0.013909917231487
Social Status,RUS,West_Russian,West,Russian,0.340724897,0.003487935,0.472094594156137,0.0725879721002153,148,0.131369697156137,0.131369697156137,0.0172579973308952
Social Status,SAU,East_SaudiArabian,East,SaudiArabian,0.351028168,0.016968949,0.472094594156137,0.0725879721002153,148,0.121066426156137,0.121066426156137,0.0146570795422194
Social Status,TWN,East_Taiwanese,East,Taiwanese,0.273966528,0.010145078,0.472094594156137,0.0725879721002153,148,0.198128066156137,0.198128066156137,0.0392547305987706
Social Status,USA,West_American,West,American,0.35861455,0.001497454,0.472094594156137,0.0725879721002153,148,0.113480044156137,0.113480044156137,0.0128777204216788
Species,ARE,East_Emirati,East,Emirati,0.576738615,0.012089917,-0.656457860017811,0.0588479166517864,166,-1.23319647501781,1.23319647501781,1.52077354599635
Species,AUS,West_Australian,West,Australian,0.591866888,0.003212572,-0.656457860017811,0.0588479166517864,166,-1.24832474801781,1.24832474801781,1.55831467651373
Species,BRA,West_Brazilian,West,Brazilian,0.332123747,0.003654288,-0.656457860017811,0.0588479166517864,166,-0.988581607017811,0.988581607017811,0.977293593733918
Species,CAN,West_Canadian,West,Canadian,0.620113516,0.002791286,-0.656457860017811,0.0588479166517864,166,-1.27657137601781,1.27657137601781,1.62963447806801
Species,CHN,East_Chinese,East,Chinese,0.6593241,0.00805309,-0.656457860017811,0.0588479166517864,166,-1.31578196001781,1.31578196001781,1.73128216630831
Species,DEU,West_German,West,German,0.648889961,0.002182091,-0.656457860017811,0.0588479166517864,166,-1.30534782101781,1.30534782101781,1.70393293383595
Species,ESP,West_Spanish,West,Spanish,0.604194352,0.003254562,-0.656457860017811,0.0588479166517864,166,-1.26065221201781,1.26065221201781,1.5892439996654
Species,GBR,West_British,West,British,0.597346529,0.002500652,-0.656457860017811,0.0588479166517864,166,-1.25380438901781,1.25380438901781,1.57202544592033
Species,HKG,East_HongKonger,East,HongKonger,0.571881295,0.007827029,-0.656457860017811,0.0588479166517864,166,-1.22833915501781,1.22833915501781,1.50881707974987
Species,IDN,East_Indonesian,East,Indonesian,0.547935797,0.008465936,-0.656457860017811,0.0588479166517864,166,-1.20439365701781,1.20439365701781,1.45056408106474
Species,IND,East_Indian,East,Indian,0.556126051,0.006778208,-0.656457860017811,0.0588479166517864,166,-1.21258391101781,1.21258391101781,1.47035974125925
Species,ITA,West_Italian,West,Italian,0.672606589,0.002774278,-0.656457860017811,0.0588479166517864,166,-1.32906444901781,1.32906444901781,1.76641230964302
Species,JPN,East_Japanese,East,Japanese,0.596494837,0.003204117,-0.656457860017811,0.0588479166517864,166,-1.25295269701781,1.25295269701781,1.56989046096421
Species,KOR,East_Korean,East,Korean,0.7004119,0.005894787,-0.656457860017811,0.0588479166517864,166,-1.35686976001781,1.35686976001781,1.84109554565079
